"id","user_posted","name","description","date_posted","photos","url","quoted_post","tagged_users","replies","reposts","likes","views","external_url","hashtags","followers","biography","posts_count","profile_image_link","following","is_verified","quotes","bookmarks","parent_post_details","external_image_urls","videos","timestamp","input","discovery_input"
"1853895803083108400","amyklobuchar","Amy Klobuchar","I know that @tammybaldwin represents every corner of Wisconsin and meets her constituents where they are. She gets things done for people! If you live in Wisconsin and haven’t made a plan to vote, go to","2024-11-05T20:22:57.000Z",,"https://x.com/amyklobuchar/status/1853895803083108400","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""87510313"",""profile_name"":""Tammy Baldwin"",""url"":""https://x.com/tammybaldwin"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",43,98,395,28164,"http://iwillvote.com/",,2009588,"U.S. Senator from Minnesota.",18778,"https://pbs.twimg.com/profile_images/1220222507715686400/sugRph6d_normal.jpg",118430,false,1,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1853892882563788800/pu/vid/avc1/1280x720/PWbFQmMXOMYsHskH.mp4?tag=12"",""duration"":37151}]","2024-11-06T04:13:39.215Z","{""url"":""https://twitter.com/33537967/status/1853895803083108400""}","{""url"":""https://x.com/amyklobuchar"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853884702802747666","amyklobuchar","Amy Klobuchar","Ohioans know @SherrodBrown. He’s been standing up for them for years, and nothing will stop him now. If this Canton canvass launch I joined was any indication, people are excited to reelect him for Senate! If you live in Ohio and haven’t voted yet – GO VOTE!","2024-11-05T19:38:51.000Z","[""https://pbs.twimg.com/media/GbpQnJnWcAAoB02.jpg""]","https://x.com/amyklobuchar/status/1853884702802747666","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""24768753"",""profile_name"":""Sherrod Brown"",""url"":""https://x.com/SherrodBrown"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",28,122,521,24978,,,2009588,"U.S. Senator from Minnesota.",18778,"https://pbs.twimg.com/profile_images/1220222507715686400/sugRph6d_normal.jpg",118430,false,2,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:13:44.521Z","{""url"":""https://twitter.com/33537967/status/1853884702802747666""}","{""url"":""https://x.com/amyklobuchar"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853999191137096095","amyklobuchar","Amy Klobuchar","Connecticut is lucky to have Chris Murphy in the Senate. He works hard to find bipartisan compromise, and he is so committed to his constituents that he actually walks across his state each year. Congratulations on your reelection @ChrisMurphyCT!","2024-11-06T03:13:47.000Z","[""https://pbs.twimg.com/media/Gbq6RhjXYBY-yp6.jpg""]","https://x.com/amyklobuchar/status/1853999191137096095","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""150078976"",""profile_name"":""Chris Murphy 🟧"",""url"":""https://x.com/ChrisMurphyCT"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",25,161,1951,62870,,,2009596,"U.S. Senator from Minnesota.",18778,"https://pbs.twimg.com/profile_images/1220222507715686400/sugRph6d_normal.jpg",118431,false,2,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:13:44.606Z","{""url"":""https://twitter.com/33537967/status/1853999191137096095""}","{""url"":""https://x.com/amyklobuchar"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853995921807151448","amyklobuchar","Amy Klobuchar","Bernie Sanders has always fought tirelessly to improve people's lives and has been a strong partner with me on so many important issues including lowering the costs of prescription drugs. Congratulations @BernieSanders!","2024-11-06T03:00:47.000Z","[""https://pbs.twimg.com/media/Gbq3NX_W8AwDmvM.jpg""]","https://x.com/amyklobuchar/status/1853995921807151448","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""216776631"",""profile_name"":""Bernie Sanders"",""url"":""https://x.com/BernieSanders"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",21,76,1096,45601,,,2009588,"U.S. Senator from Minnesota.",18778,"https://pbs.twimg.com/profile_images/1220222507715686400/sugRph6d_normal.jpg",118430,false,3,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:13:45.074Z","{""url"":""https://twitter.com/33537967/status/1853995921807151448""}","{""url"":""https://x.com/amyklobuchar"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853824391882387473","BobbyScott","Rep. Bobby Scott","Today is Election Day. Make a plan to vote and cast your ballot today.  Polls close in Virginia at 7pm. More information can be found below. 🗳️","2024-11-05T15:39:12.000Z","[""https://pbs.twimg.com/media/GbobdY6WYAAG5lU.jpg""]","https://x.com/BobbyScott/status/1853824391882387473","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,0,6,10,2457,"https://www.elections.virginia.gov/",,44489,"Proudly representing Virginia's 3rd Congressional District. Ranking Member of the Committee on Education and the Workforce, @EdWorkforceDems.",10117,"https://pbs.twimg.com/profile_images/1482027899750395908/8qt36ccb_normal.jpg",3190,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:13:45.276Z","{""url"":""https://twitter.com/161791703/status/1853824391882387473""}","{""url"":""https://x.com/BobbyScott"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1854001659166261369","amyklobuchar","Amy Klobuchar","I got to see @AlsobrooksForMD in action on the campaign trail and am thrilled that Marylanders have elected her to be their next US Senator.","2024-11-06T03:23:35.000Z","[""https://pbs.twimg.com/media/Gbq8gwrWkAYZ2p2.jpg""]","https://x.com/amyklobuchar/status/1854001659166261369","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1235381442999463937"",""profile_name"":""Angela Alsobrooks"",""url"":""https://x.com/AlsobrooksForMD"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",6,23,218,44453,,,2009588,"U.S. Senator from Minnesota.",18778,"https://pbs.twimg.com/profile_images/1220222507715686400/sugRph6d_normal.jpg",118430,false,0,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:13:46.022Z","{""url"":""https://twitter.com/33537967/status/1854001659166261369""}","{""url"":""https://x.com/amyklobuchar"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853932357134307701","amyklobuchar","Amy Klobuchar","I’ve been out campaigning for our Senate Democrats and our ground game is strong. The support is there. We have got to turn out today. Great to be on @MSNBC ⬇️","2024-11-05T22:48:12.000Z",,"https://x.com/amyklobuchar/status/1853932357134307701","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""2836421"",""profile_name"":""MSNBC"",""url"":""https://x.com/MSNBC"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",40,105,710,43128,,,2009588,"U.S. Senator from Minnesota.",18778,"https://pbs.twimg.com/profile_images/1220222507715686400/sugRph6d_normal.jpg",118430,false,3,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1853926660044722176/pu/vid/avc1/1280x720/EM8LyvXpyx-DECqn.mp4?tag=12"",""duration"":396966}]","2024-11-06T04:13:45.995Z","{""url"":""https://twitter.com/33537967/status/1853932357134307701""}","{""url"":""https://x.com/amyklobuchar"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853902560114930034","amyklobuchar","Amy Klobuchar","Colin Allred can pull this off and Texans think big! VOTE!","2024-11-05T20:49:48.000Z",,"https://x.com/amyklobuchar/status/1853902560114930034","{""post_id"":""1853784334429573220"",""profile_id"":""ColinAllredTX"",""profile_name"":""Colin Allred"",""data_posted"":""2011-08-02T02:56:31.000Z"",""url"":""https://x.com/ColinAllredTX/status/1853784334429573220"",""description"":""It’s Election Day! There’s so much at stake, and every single Texan needs to make their voice heard.\n\nFind your polling place at https://t.co/BOiAt1BQVp https://t.co/wtsI5SIjHO"",""photos"":null,""videos"":[{""url"":""https://video.twimg.com/ext_tw_video/1853781056995950592/pu/vid/avc1/720x720/U8zk9_WvAlw5_r4G.mp4?tag=12"",""duration"":31766}]}",,28,214,1097,51946,,,2009589,"U.S. Senator from Minnesota.",18778,"https://pbs.twimg.com/profile_images/1220222507715686400/sugRph6d_normal.jpg",118430,false,2,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:13:46.250Z","{""url"":""https://twitter.com/33537967/status/1853902560114930034""}","{""url"":""https://x.com/amyklobuchar"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853898843261407566","amyklobuchar","Amy Klobuchar","The people of Montana know that @jontester has their backs. GO VOTE MONTANA! If you haven't voted yet, you can go to","2024-11-05T20:35:02.000Z",,"https://x.com/amyklobuchar/status/1853898843261407566","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""16473577"",""profile_name"":""Jon Tester"",""url"":""https://x.com/jontester"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",20,95,313,21744,"http://iwillvote.com/",,2009589,"U.S. Senator from Minnesota.",18778,"https://pbs.twimg.com/profile_images/1220222507715686400/sugRph6d_normal.jpg",118430,false,3,4,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1853898334475272192/pu/vid/avc1/720x720/dTclhZdr7kSUA-EW.mp4?tag=12"",""duration"":90176}]","2024-11-06T04:13:47.479Z","{""url"":""https://twitter.com/33537967/status/1853898843261407566""}","{""url"":""https://x.com/amyklobuchar"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853888734048977247","amyklobuchar","Amy Klobuchar","My friend @Bob_Casey has dedicated his life to serving the people of Pennsylvania, and is a hero for workers. If you live in PA and haven’t voted, go to","2024-11-05T19:54:52.000Z","[""https://pbs.twimg.com/media/GbpVkZhXQAAFp1a.jpg""]","https://x.com/amyklobuchar/status/1853888734048977247","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""94154021"",""profile_name"":""Bob Casey Jr."",""url"":""https://x.com/Bob_Casey"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",20,65,312,20749,"http://iwillvote.com/",,2009588,"U.S. Senator from Minnesota.",18778,"https://pbs.twimg.com/profile_images/1220222507715686400/sugRph6d_normal.jpg",118430,false,2,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:13:47.542Z","{""url"":""https://twitter.com/33537967/status/1853888734048977247""}","{""url"":""https://x.com/amyklobuchar"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853813376419291582","CongMikeSimpson","Congressman Mike Simpson","Today is Election Day, Idahoans! Polls are open from 8 AM to 8 PM. 

Get out and VOTE! 🇺🇸

Find your polling location here:","2024-11-05T14:55:25.000Z",,"https://x.com/CongMikeSimpson/status/1853813376419291582","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,3,1,12,674,"https://voteidaho.gov/",,25337,"Proudly representing Idaho's 2nd Congressional District. Member of @HouseAppropsGOP",3680,"https://pbs.twimg.com/profile_images/1488954714435854347/AAutJ4_K_normal.jpg",349,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1853538472436338688/EX4vli4v?format=png&name=orig""]",,"2024-11-06T04:13:47.585Z","{""url"":""https://twitter.com/76132891/status/1853813376419291582""}","{""url"":""https://x.com/CongMikeSimpson"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853609280819130713","amyklobuchar","Amy Klobuchar","Not every husband is willing to give a talk in front of a giant picture of their wife on the side of a bus. This one made me smile. Love you John.","2024-11-05T01:24:25.000Z","[""https://pbs.twimg.com/media/GblX0KnWUAAmkz7.jpg""]","https://x.com/amyklobuchar/status/1853609280819130713","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,200,759,9373,129812,,,2009588,"U.S. Senator from Minnesota.",18778,"https://pbs.twimg.com/profile_images/1220222507715686400/sugRph6d_normal.jpg",118430,false,11,23,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:13:47.636Z","{""url"":""https://twitter.com/33537967/status/1853609280819130713""}","{""url"":""https://x.com/amyklobuchar"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853947037202407693","ChrisMurphyCT","Chris Murphy 🟧","Philly’s Republican City Commissioner 👇","2024-11-05T23:46:32.000Z",,"https://x.com/ChrisMurphyCT/status/1853947037202407693","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""220412723"",""profile_name"":""Zachary Cohen"",""url"":""https://x.com/ZcohenCNN"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",0,9060,0,,,,1072188,"U.S. Senator from Connecticut.",32359,"https://pbs.twimg.com/profile_images/1410747515511660547/BuMyJGhl_normal.jpg",280,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:13:48.119Z","{""url"":""https://twitter.com/150078976/status/1853947037202407693""}","{""url"":""https://x.com/ChrisMurphyCT"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853755347975930364","MatthewDiemer","Matt Diemer","🗳️Ban Congressional Stock Trading

🗳️Enshrine Reproductive Freedom in Law

🗳️Campaign Finance Reform

🗳️Institute Term Limits for Congress and Supreme Court

🗳️Close the Revolving Door between Lobbyists and Congress 

🗳️Pass the PRO Act

🗳️Make Privacy a Fundamental Right","2024-11-05T11:04:50.000Z","[""https://pbs.twimg.com/media/GbncDakW4AAboxD.jpg""]","https://x.com/MatthewDiemer/status/1853755347975930364","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,0,2,10,330,,,9065,"Congressional Candidate for Ohio’s 7th District

MAKE CONGRESS WORK AGAIN",10678,"https://pbs.twimg.com/profile_images/1807091549974446080/3EFO4QBQ_normal.jpg",3091,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:13:48.710Z","{""url"":""https://twitter.com/913796543295062016/status/1853755347975930364""}","{""url"":""https://x.com/MatthewDiemer"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853909066449301810","amyklobuchar","Amy Klobuchar","As I told @wolfblitzer - I am feeling positive about Kamala’s chances today in the battleground states. Momentum is on our side - it’s time to VOTE!","2024-11-05T21:15:40.000Z",,"https://x.com/amyklobuchar/status/1853909066449301810","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""71294756"",""profile_name"":""Wolf Blitzer"",""url"":""https://x.com/wolfblitzer"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",31,155,1166,52947,,,2009588,"U.S. Senator from Minnesota.",18778,"https://pbs.twimg.com/profile_images/1220222507715686400/sugRph6d_normal.jpg",118430,false,1,4,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1853908099108655104/pu/vid/avc1/1280x720/cHceGMrw7kleqtfO.mp4?tag=12"",""duration"":104933}]","2024-11-06T04:13:48.796Z","{""url"":""https://twitter.com/33537967/status/1853909066449301810""}","{""url"":""https://x.com/amyklobuchar"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853645327968166092","DrewForNevada","Drew Johnson","Tomorrow is Election Day! 🗳️ 🇺🇲

Thank you to all my volunteers and everyone who's believed in our campaign. We're going to win tomorrow, but first...

Get out and vote! Get your family members out to vote. Get your friends out to vote! Get your coworkers out to vote! 

It's going to take us all. 

Let's make a statement by overwhelming the ballot box! See you out at the polls!","2024-11-05T03:47:39.000Z",,"https://x.com/DrewForNevada/status/1853645327968166092","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,10,14,113,1954,,,2973,"Husband. Dog dad. Golden Knights fan🦩. Government watchdog, columnist, policy analyst, & liberty-loving defender of taxpayers. GOP nominee for Congress (NV-3).",2719,"https://pbs.twimg.com/profile_images/1503464288433819648/Mz3lMxzH_normal.jpg",974,false,1,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1853645284318056448/pu/vid/avc1/576x1024/nIOcNrIkB8eNcB7j.mp4?tag=12"",""duration"":60778}]","2024-11-06T04:13:48.848Z","{""url"":""https://twitter.com/1451247668420775939/status/1853645327968166092""}","{""url"":""https://x.com/DrewForNevada"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853872210412294451","ChrisMurphyCT","Chris Murphy 🟧","Midday update from the Torrington Burger King (I have many Election Day superstitions including where I eat lunch). 

Polls are open until 8pm! And as long as you’re in line by 8, you can vote!","2024-11-05T18:49:12.000Z",,"https://x.com/ChrisMurphyCT/status/1853872210412294451","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,65,106,643,34533,,,1072193,"U.S. Senator from Connecticut.",32359,"https://pbs.twimg.com/profile_images/1410747515511660547/BuMyJGhl_normal.jpg",280,false,3,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1853868050681847808/vid/avc1/720x1280/SMOIIAqH_nTtSW6O.mp4?tag=14"",""duration"":45803}]","2024-11-06T04:13:49.358Z","{""url"":""https://twitter.com/150078976/status/1853872210412294451""}","{""url"":""https://x.com/ChrisMurphyCT"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1854000939029385254","amyklobuchar","Amy Klobuchar","My friend @ewarren is a fierce fighter for Massachusetts, and she NEVER gives up. I’m honored to be serving another term alongside her in the Senate.","2024-11-06T03:20:44.000Z","[""https://pbs.twimg.com/media/Gbq7v4zWoAkFo4c.jpg""]","https://x.com/amyklobuchar/status/1854000939029385254","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""357606935"",""profile_name"":""Elizabeth Warren"",""url"":""https://x.com/ewarren"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",44,174,2949,67212,,,2009588,"U.S. Senator from Minnesota.",18778,"https://pbs.twimg.com/profile_images/1220222507715686400/sugRph6d_normal.jpg",118430,false,2,7,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:13:50.348Z","{""url"":""https://twitter.com/33537967/status/1854000939029385254""}","{""url"":""https://x.com/amyklobuchar"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853900875753808071","amyklobuchar","Amy Klobuchar","MICHIGAN -- vote today for @ElissaSlotkin to be your next Senator! I've seen how committed she is to running a campaign that brings in Democrats, Independents, and Republicans. If you haven't made a plan to vote, go to","2024-11-05T20:43:07.000Z","[""https://pbs.twimg.com/media/Gbpg1m0WMAAadw-.jpg""]","https://x.com/amyklobuchar/status/1853900875753808071","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""860547911268139008"",""profile_name"":""Elissa Slotkin"",""url"":""https://x.com/ElissaSlotkin"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",14,73,354,22852,"http://iwillvote.com/",,2009588,"U.S. Senator from Minnesota.",18778,"https://pbs.twimg.com/profile_images/1220222507715686400/sugRph6d_normal.jpg",118430,false,0,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:13:50.299Z","{""url"":""https://twitter.com/33537967/status/1853900875753808071""}","{""url"":""https://x.com/amyklobuchar"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853612667312763322","Jim_Jordan","Rep. Jim Jordan","Secure borders. Not chaos.","2024-11-05T01:37:53.000Z",,"https://x.com/Jim_Jordan/status/1853612667312763322","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,441,358,4056,104433,,,5550657,"Proudly serving Ohio's beautiful Fourth District. Chairman @JudiciaryGOP, @Weaponization. Fighting to #DoWhatWeSaid",14652,"https://pbs.twimg.com/profile_images/596012379231617025/TtrAXbnA_normal.jpg",3698,false,14,7,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:13:50.513Z","{""url"":""https://twitter.com/18166778/status/1853612667312763322""}","{""url"":""https://x.com/Jim_Jordan"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853792678720217316","ChrisMurphyCT","Chris Murphy 🟧","Started Election Day in Vernon with State Representatives Kevin Brown and Jaime Foster. Traveling all over the state today greeting voters, thanking volunteers, and working out my nervous energy for our country!","2024-11-05T13:33:11.000Z","[""https://pbs.twimg.com/media/Gbn-mt_XoAABag8.jpg"",""https://pbs.twimg.com/media/Gbn-mt9WQAAow0Y.jpg""]","https://x.com/ChrisMurphyCT/status/1853792678720217316","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,44,25,197,17905,,,1072188,"U.S. Senator from Connecticut.",32359,"https://pbs.twimg.com/profile_images/1410747515511660547/BuMyJGhl_normal.jpg",280,false,2,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:13:50.556Z","{""url"":""https://twitter.com/150078976/status/1853792678720217316""}","{""url"":""https://x.com/ChrisMurphyCT"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1854002301809148001","MikeHaridopolos","Mike Haridopolos","I am honored to be your Congressman! Thank you for your trust and support. Now let’s get to work! 🇺🇸","2024-11-06T03:26:09.000Z","[""https://pbs.twimg.com/media/Gbq9LcPWUBI0ooY.jpg"",""https://pbs.twimg.com/media/Gbq9LcPWgA4LfYh.jpg""]","https://x.com/MikeHaridopolos/status/1854002301809148001","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,12,44,518,34035,,,7443,"Republican Nominee for (FL-8) https://t.co/PPezrKE2Xc -former President of the Florida Senate| Husband| Father|Son",5761,"https://pbs.twimg.com/profile_images/1814041136098418688/Qq5UoU7t_normal.jpg",1823,false,3,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1854002200906788880/vid/avc1/1280x720/KL9fJXzan0fDY7OX.mp4?tag=16"",""duration"":39775}]","2024-11-06T04:13:50.909Z","{""url"":""https://twitter.com/26256573/status/1854002301809148001""}","{""url"":""https://x.com/MikeHaridopolos"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853869390007316599","ChrisMurphyCT","Chris Murphy 🟧","I met Grace and her mom at their polling place in Torrington. Grace said she wanted three things to change if I get reelected:

1. longer school recess
2. more rights for women 
3. make horses street legal 

Grace, I’m on it!","2024-11-05T18:38:00.000Z","[""https://pbs.twimg.com/media/GbpEXKoWoAAyBsH.jpg""]","https://x.com/ChrisMurphyCT/status/1853869390007316599","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,58,49,544,23176,,,1072188,"U.S. Senator from Connecticut.",32359,"https://pbs.twimg.com/profile_images/1410747515511660547/BuMyJGhl_normal.jpg",280,false,4,4,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:13:52.225Z","{""url"":""https://twitter.com/150078976/status/1853869390007316599""}","{""url"":""https://x.com/ChrisMurphyCT"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853823896195076516","MarshaBlackburn","Sen. Marsha Blackburn","Under Biden-Harris, inflation reached its highest rate in 40 years.

Today, prices are still up over 20%.

Let that sink in.","2024-11-05T15:37:13.000Z",,"https://x.com/MarshaBlackburn/status/1853823896195076516","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,178,171,944,21432,,,1281359,"I am honored to serve the people of Tennessee.",21473,"https://pbs.twimg.com/profile_images/1670212590289428480/7KvuY3a4_normal.jpg",2025,false,14,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:13:52.670Z","{""url"":""https://twitter.com/278145569/status/1853823896195076516""}","{""url"":""https://x.com/MarshaBlackburn"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853794097829400608","CongMikeSimpson","Congressman Mike Simpson","Americans cannot afford another 4 years of #Kamalanomics!","2024-11-05T13:38:49.000Z",,"https://x.com/CongMikeSimpson/status/1853794097829400608","{""post_id"":""1853791627296559111"",""profile_id"":""HouseGOP"",""profile_name"":""House Republicans"",""data_posted"":""2008-06-23T14:41:52.000Z"",""url"":""https://x.com/HouseGOP/status/1853791627296559111"",""description"":""Americans are struggling to make ends meet because of FAILED #Kamalanomics. https://t.co/G1mRXIT5dh"",""photos"":[""https://pbs.twimg.com/media/GbjmwTDWYAAy-kO.jpg""],""videos"":null}",,39,21,108,16762,,"[""Kamalanomics""]",25337,"Proudly representing Idaho's 2nd Congressional District. Member of @HouseAppropsGOP",3680,"https://pbs.twimg.com/profile_images/1488954714435854347/AAutJ4_K_normal.jpg",349,false,2,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:13:52.724Z","{""url"":""https://twitter.com/76132891/status/1853794097829400608""}","{""url"":""https://x.com/CongMikeSimpson"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853896415560217033","BennieGThompson","Bennie G. Thompson","There will be no makeup exam on November 6. 

Understand the assignment.","2024-11-05T20:25:23.000Z",,"https://x.com/BennieGThompson/status/1853896415560217033","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,24,432,2459,22946,,,108096,"Husband. Father. Grandfather. Avid hunter. Proudly serving #MS02 in Congress. | Ranking Member of @HomelandDems. | Follow my Instagram: @benniegthompson",5168,"https://pbs.twimg.com/profile_images/1658104986381832194/ZtGQSSDH_normal.jpg",590,false,3,12,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:13:52.695Z","{""url"":""https://twitter.com/82453460/status/1853896415560217033""}","{""url"":""https://x.com/BennieGThompson"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
